target,features_1,features_2,features_3,features_4,features_5,features_6,features_7,features_8,features_9,features_10,features_11,features_12,features_13,features_14,features_15,features_16,features_17,features_18,features_19,features_20
0,-0.519021017700825,-0.185822871044999,-0.866176672064215,0.506776396141356,2.05317044414923,2.33125171218946,1.41465104869027,1.85073197247669,2.20988727968623,0.892089889706543,-0.429643082444613,-0.0243660253448125,0.486348597277079,0.105631808491145,-0.449126531367536,-1.11667291708651,-0.876612397938634,0.575150223216515,0.803361042501178,1.26625262222319
1,0.658406423234102,-2.0878595173602,0.0992487506840844,-0.0670587924839118,-0.146160006691369,-0.674307095420496,-0.245503788405171,-0.690684320241917,-1.32554775196021,-0.247405951088855,-0.751304414247962,-1.28382094621458,-1.84290084356877,-0.893236539451833,-0.0335292221729132,-0.242968905029553,0.449244216004943,-0.574645971052933,-0.535584742194457,1.03991988223159
0,-0.0680474051579771,-0.506265930524178,-0.0370082257529004,-0.818259962620738,1.72512465359873,1.81698394721502,1.25456008731356,-0.719632253967229,1.60527176598128,1.82180009597869,2.39468408437258,1.79871983882811,0.478501059000683,-0.00937032436388292,2.10604389611808,-0.0890130188976417,-2.29736911001064,-2.07383567675568,-0.238325685216223,0.586002651255617
0,1.40160830691041,1.68927579878778,0.151915268780491,-0.561337450477017,-0.2411914018797,-1.18561835561514,-0.966941985047086,0.131758414654538,0.316716405264915,-0.61592562800751,-2.65679384639311,-1.19670076426503,-0.471038699176698,0.881401556000025,0.0702429618218545,-0.660810030372305,0.905908558621287,1.17142790244289,-0.0796470526799389,-0.842724390989533
0,1.36234263137154,0.854703393158711,-0.383004059360293,0.631156325906206,-0.786287866328202,0.248120391750643,0.506925930310463,0.0653208168223774,0.66999132854136,2.00840845359815,0.67581982176182,-0.668530186802477,-0.100394371148611,-0.722074414979404,0.495290255222319,1.16657936751798,2.35230874062915,0.591537644211169,0.818038246606726,0.0145019764109283
0,0.633555040340602,0.50691726304217,0.768664285017777,1.98557372309218,2.64033451996146,1.74047048711094,0.154437310066424,0.448966600545215,-0.33287428347961,0.101201809023318,-0.86140122280469,-1.98455347848841,-2.09982325241795,-2.14331404114694,-1.90354034078274,-1.3094181877635,-1.82375589706461,-0.666764446054863,-0.648900768257444,-0.720121904895873
0,1.37764998453241,0.227795600724999,-0.482573458532416,0.747334279286662,-0.524387130718705,-0.540305102186595,-0.569266145059332,0.18903428150061,-0.0384577003300962,1.14648518170193,-0.176272910296494,-0.481711084272031,-0.727523961109116,-0.100426696206742,-0.671622755257089,-0.426969377432965,0.300997192511325,0.727523935258519,1.94920150648864,0.896464371944486
1,0.61174878613852,0.607378702061925,-0.134289165787631,1.31185380139758,1.15273364133591,0.653084693656657,0.425345810266411,0.622467034510335,0.122107824921355,0.371598456051816,-0.426766775916887,-0.917089282304968,-0.355907720463591,-2.02982753568389,-0.392830926976228,-1.58393999345887,-0.492381386163573,1.16618020428314,-0.179462883102827,-2.10178477081018
1,1.74789205319824,0.870580709302555,0.163228083920227,-2.0427063798891,-1.29590759019936,-2.44611806299123,-1.51079845387267,0.459500857876517,1.62661865344512,2.02751952745544,2.64791685096955,0.742736423774928,0.599357776081309,1.17945743643935,-0.415377366251248,-1.35116474702072,-0.961243553863336,-0.00473656437690717,0.564286354425171,1.09018202059517
1,0.00627665063267605,0.825160369791271,0.730023258605572,1.38772604881058,1.73800232123659,0.858992324567379,0.636850355956622,1.06988735780004,-0.106114553647218,0.312619985228397,-0.517500271078236,-0.112429703207238,1.08990299917149,-0.0808506010282896,0.296425067017385,-0.124726511603089,-2.43646384260561,-2.33418435665563,-2.68685143318469,-0.0401711751312882
1,1.54701071736243,0.805890329639118,0.614883548646837,0.920986709375272,0.201173367649041,-0.18214942846953,0.819102297736665,0.554850171986398,1.46664339129657,1.33937809265278,0.409147474400424,0.518745373698565,1.13747857114913,-0.366851063783397,-0.827151061652082,-0.505927804128186,-0.861067325069416,0.359265011737931,-1.78561194864217,-1.75340132574179
0,-0.02987196157175,-0.390812236259665,-0.884282033175188,0.156640271581514,-0.0148229948890234,1.5493218642156,0.637338827774959,0.792061215596753,1.01499594919886,1.07394526735694,2.05706511365397,0.728018874336621,0.88630593319728,1.12138514641628,0.943063367500768,0.205528614270286,-0.676354028886345,-1.19474345605593,-0.23132342484562,0.348936590139997
0,-0.523800326156552,1.46521511650519,0.744511675102197,0.838538584148992,1.76975097952456,0.464020268058388,-0.295887798638227,-0.0836570818693196,0.133801813705604,-0.698109416373917,-1.48743618406418,0.173978087089225,0.918183100747661,-0.776314091730686,0.380093788484864,0.410802907432192,-0.67020688953671,-0.800204923092313,-0.557891010648959,-1.17184016634366
1,0.400950608175671,0.240636605284604,0.604528557953032,0.165713772960732,0.296408172357621,1.29612346488586,-1.01380149971162,-0.0754026411574149,1.59393621977375,1.18753745520371,0.0396264846371507,0.40669488466791,-0.83329284594714,-0.381169053652323,0.116160816635936,-0.0751860105328254,-0.674350541060233,-2.03816142405226,-0.904930477463651,-0.0548388905232736
1,0.429828411665264,-1.16692375220987,-1.0775719151866,-0.860172012978504,-0.993656823760727,0.421804285272064,-0.808273773719549,0.632743974416436,0.260655802771092,0.301335350581848,1.92057394006121,0.730451685272824,-0.208008423960949,-1.09538109678796,-0.495377097924862,-1.0555245542317,-1.42153390131702,-1.46489424237887,-1.36439112674848,0.054251272061872
1,0.0609055623958512,-0.590191684327003,-0.187679328149913,-0.581544092874608,0.98747070471333,-0.266042983528355,0.457031239001831,0.198515468774835,-0.413255834292732,-0.633292258622663,0.871646429552741,-0.217240495057194,-1.13488870125382,-0.411760658441955,0.449174654363094,-0.120453952426391,1.82053829338739,1.12660629675013,-0.0402225970701736,-0.815010283403826
0,-0.439286424567055,0.0588997346514236,0.701531847717663,1.34714985431247,2.45178307193846,1.26073427989243,0.230270439067253,1.66638469938362,1.68560635455939,2.85809202526311,1.51163761115214,0.303012868863233,-1.67526150379229,-0.669330218200364,-0.843914465636929,-1.41818751304868,-1.15953684313253,0.919773197309604,1.7149896040259,0.876083138117836
1,0.848266567685758,-1.71743597160707,-0.786851856852275,-2.22442200964976,-2.13482038399509,-1.30108486548947,-0.846636794964509,-0.185986287176713,-0.778771080868233,-1.06571397935238,-1.61402128969533,-2.2880658681621,-1.6229551508618,-0.768589144994356,-0.0273732433357846,-0.142185131886301,-0.495591989405949,-0.229356069689035,-1.18993643124988,-0.983548399421528
1,-0.378874717437753,0.22211923982902,0.828890915521768,0.214699099007613,-0.541979780709721,1.23701419165016,-0.10366050363782,-0.111475688585833,-0.761759041965898,-0.620941604984514,-0.513759097751852,-1.29529394875193,-0.662729194204341,-0.931509575924414,-0.509883508014831,1.50148076831215,1.6465981769426,1.63814088780314,1.52718637355904,0.146068217353174
1,0.41057829221122,-1.09692866537422,-1.41869807954843,-0.0866037764511146,0.941223563665208,0.216206732883046,-0.795631888073583,-1.15997003814143,1.23988280016144,0.745398276748918,-1.30788182440829,-0.654234627226493,-0.733692925740859,-2.32301409048478,-0.555986387993212,0.169436747859834,-0.224741364485135,-0.190487042822331,-0.449102207415758,-0.732734499960157
